id,current_month,id,logins_current_month,country,traffic_type,platform,ads_shown_current_month,ads_revenue_current_month,revenue_current_month,games_pvp,wins_pvp,quests,hard_quests,current_passed_level,offers,currency_1,currency_2,currency_3,currency_4,currency_5,currency_6,currency_7,current_avg_ping,current_month,ads_revenue_next_month,revenue_next_month,is_active_next_month,months_after_reg
109769,2025-04,109769,1,67,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
109771,2025-04,109771,3,67,paid,Android,20,0.1103628531564027,0.0,8,7,22,0,8,0,0,0,0,0,0,0,0,0.2658842802047729,2025-04,0.0,0.0,False,0
109773,2025-04,109773,20,14,paid,iOS,114,0.4231183427618816,0.0,57,30,75,5,18,6,10706,65,375,5,100,1400,5300,0.1907474100589752,2025-04,0.0,0.0,False,5
109791,2025-04,109791,2,71,organic,Android,0,0.0,0.0,2,1,9,0,0,0,0,0,0,0,0,0,0,0.3112600147724151,2025-04,0.0,0.0,False,14
109795,2025-04,109795,1,98,paid,iOS,1,0.0299346335232257,0.0,1,0,13,0,11,0,0,0,0,0,0,0,0,0.3058502078056335,2025-04,0.0,0.0,False,1
109806,2025-04,109806,3,164,paid,Android,54,9.534066028892994,0.0,37,23,82,3,22,8,340,575,0,0,0,0,0,0.2227935791015625,2025-04,0.0,0.0,False,0
109814,2025-04,109814,4,153,paid,Android,65,0.0760108699905686,0.0,44,29,115,5,4,0,0,0,0,0,0,0,0,0.3356483280658722,2025-04,0.0,0.0,False,0
109817,2025-04,109817,13,133,organic,Android,14,0.0040556532949267,0.0,14,7,49,2,3,0,0,0,0,0,0,0,0,0.6801493167877197,2025-04,0.0,0.0,False,3
109823,2025-04,109823,14,67,paid,iOS,44,0.620736958924681,0.0,107,75,237,14,62,3,2059,45,0,0,0,0,0,0.2276733368635177,2025-04,0.0,0.0,False,0
109825,2025-04,109825,1,59,paid,Android,2,0.0773844271898269,0.0,3,3,9,2,3,0,0,0,0,0,0,0,0,0.1443449854850769,2025-04,0.0,0.0,False,0
109832,2025-04,109832,1,164,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
109842,2025-04,109842,13,180,paid,iOS,3,0.0130365358199924,0.0,36,29,77,5,41,0,0,0,0,0,0,0,0,0.368820309638977,2025-04,0.0,0.0,False,4
109843,2025-04,109843,1,164,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
109854,2025-04,109854,13,164,organic,iOS,4,0.1789560038596391,19.010462760925293,47,28,127,7,28,0,0,0,0,0,0,0,0,0.0982144623994827,2025-04,0.0,0.0,False,2
109858,2025-04,109858,1,102,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,3
109863,2025-04,109863,19,164,paid,iOS,570,6.499928813893348,8.930545806884766,174,109,231,16,12,0,0,0,0,0,0,0,0,0.0914496555924415,2025-04,0.0,0.0,False,1
109867,2025-04,109867,2,8,organic,Android,4,0.019346271874383,0.0,3,1,10,1,4,0,0,0,0,0,0,0,0,0.3265643119812011,2025-04,0.0,0.0,False,3
109870,2025-04,109870,1,67,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
109878,2025-04,109878,1,153,organic,Android,2,0.023740422911942,0.0,10,1,17,2,6,0,0,0,0,0,0,0,0,0.3559891581535339,2025-04,0.0,0.0,False,13
109893,2025-04,109893,1,164,organic,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
109898,2025-04,109898,1,164,paid,iOS,0,0.0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,3
109899,2025-04,109899,25,148,paid,Android,32,0.0844203311717137,0.0,260,142,291,16,45,3,17473,30,0,0,0,3350,1000,0.1814832389354705,2025-04,0.0,0.0,False,0
109903,2025-04,109903,1,84,paid,Android,1,0.0071388999931514,0.0,6,2,20,2,4,0,0,0,0,0,0,0,0,0.1986476778984069,2025-04,0.0,0.0,False,14
109912,2025-04,109912,30,112,organic,iOS,730,10.670806824229658,0.0,242,140,179,15,100,6,26296,1945,2105,9,0,21300,22900,0.2942871153354645,2025-04,0.0,0.0,False,5
109920,2025-04,109920,1,63,organic,Android,0,0.0,0.0,1,1,9,0,3,0,0,0,0,0,0,0,0,0.3079623878002167,2025-04,0.0,0.0,False,0
109923,2025-04,109923,3,164,paid,iOS,0,0.0,0.0,6,5,15,0,4,0,0,0,0,0,0,0,0,0.1811565160751342,2025-04,0.0,0.0,False,0
109930,2025-04,109930,1,133,paid,Android,6,0.0,0.0,4,0,3,0,0,0,0,0,0,0,0,0,0,0.2793701291084289,2025-04,0.0,0.0,False,0
109931,2025-04,109931,1,133,paid,Android,0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
109932,2025-04,109932,5,164,paid,Android,1,0.0665097087621688,0.0,2,2,6,0,1,6,633,100,0,0,0,0,0,0.0898181945085525,2025-04,0.0,0.0,False,0
109934,2025-04,109934,1,16,organic,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
109944,2025-04,109944,2,184,paid,iOS,0,0.0,0.0,10,7,20,2,2,0,0,0,0,0,0,0,0,0.5733540058135986,2025-04,0.0,0.0,False,0
109953,2025-04,109953,1,110,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,1
109954,2025-04,109954,1,71,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
109960,2025-04,109960,3,180,organic,iOS,0,0.0,0.0,10,10,45,2,9,0,0,0,0,0,0,0,0,0.4037242531776428,2025-04,0.0,0.0,False,0
109961,2025-04,109961,1,67,paid,Android,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
109963,2025-04,109963,2,164,paid,iOS,8,0.4092273265123367,0.0,19,16,43,3,11,0,0,0,0,0,0,0,0,0.1514125317335128,2025-04,0.0,0.0,False,0
109981,2025-04,109981,9,164,paid,Android,10,0.4436036944389343,0.7630000114440918,14,11,49,3,2,0,0,0,0,0,0,0,0,0.1375450491905212,2025-04,0.0,0.0,False,0
109984,2025-04,109984,7,101,paid,iOS,2,0.007459218148142,0.0,74,32,137,9,27,0,0,0,0,0,0,0,0,0.3331191539764404,2025-04,0.0,0.0,False,0
109987,2025-04,109987,30,76,paid,Android,1331,1.387299615162192,0.0,737,187,226,17,85,6,25028,2110,4400,84,390,31700,23950,0.3714011609554291,2025-04,0.0,0.0,False,3
109988,2025-04,109988,1,67,paid,Android,0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.2560814917087555,2025-04,0.0,0.0,False,0
109994,2025-04,109994,24,67,paid,Android,189,0.289839957957156,0.0,45,32,98,7,17,5,51701,2939,180,4,30,6600,11500,0.1979066878557205,2025-04,0.0,0.0,False,11
109995,2025-04,109995,1,67,paid,Android,4,0.031055387109518,0.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0.2348016500473022,2025-04,0.0,0.0,False,0
109996,2025-04,109996,1,109,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110000,2025-04,110000,1,161,paid,Android,2,0.0036204694770276,0.0,14,11,29,2,9,0,0,0,0,0,0,0,0,0.3901959955692291,2025-04,0.0,0.0,False,0
110012,2025-04,110012,1,201,paid,Android,10,0.0385171837406232,0.0,1,0,13,0,3,0,0,0,0,0,0,0,0,0.1814644038677215,2025-04,0.0,0.0,False,3
110013,2025-04,110013,5,153,paid,Android,47,0.1452008503256365,0.0,21,12,61,2,26,0,0,0,0,0,0,0,0,0.4093236029148102,2025-04,0.0,0.0,False,3
110015,2025-04,110015,1,153,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110017,2025-04,110017,1,164,paid,Android,8,0.9781038984656334,0.0,4,4,10,0,3,0,0,0,0,0,0,0,0,0.284258633852005,2025-04,0.0,0.0,False,0
110021,2025-04,110021,1,5,paid,iOS,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110024,2025-04,110024,1,154,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2677863836288452,2025-04,0.0,0.0,False,0
110042,2025-04,110042,1,198,paid,Android,3,0.0087434079032391,0.0,2,0,13,1,3,0,0,0,0,0,0,0,0,0.1853899210691452,2025-04,0.0,0.0,False,14
110046,2025-04,110046,1,173,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2208251953125,2025-04,0.0,0.0,False,0
110049,2025-04,110049,1,5,paid,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,3
110051,2025-04,110051,1,153,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,3
110053,2025-04,110053,1,86,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110054,2025-04,110054,4,109,paid,Android,18,1.168028898537159,0.0,53,36,118,5,16,0,0,0,0,0,0,0,0,0.1604908853769302,2025-04,0.0,0.0,False,0
110058,2025-04,110058,1,109,paid,Android,1,0.0092387814074754,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.1237850114703178,2025-04,0.0,0.0,False,0
110059,2025-04,110059,16,86,paid,iOS,36,0.1868462804704904,0.0,515,246,235,15,81,1,2122,275,0,0,0,0,0,0.647235095500946,2025-04,0.0,0.0,False,0
110064,2025-04,110064,6,86,paid,Android,12,0.0210018540965393,0.0,1,1,15,1,7,0,0,0,0,0,0,0,0,1.2158935070037842,2025-04,0.0,0.0,False,3
110068,2025-04,110068,8,98,organic,iOS,7,0.0652405824512243,0.0,1,1,10,1,3,0,0,0,0,0,0,0,0,0.2655798196792602,2025-04,0.0,0.0,False,12
110071,2025-04,110071,10,114,organic,iOS,16,0.0345429826993495,0.0,44,31,111,5,11,0,0,0,0,0,0,0,0,0.2340233772993087,2025-04,0.0,0.0,False,1
110077,2025-04,110077,7,71,paid,Android,2,1.2888440489768982,0.0,51,15,75,6,11,0,0,0,0,0,0,0,0,0.2392445653676986,2025-04,0.0,0.0,False,1
110079,2025-04,110079,27,63,paid,iOS,15,0.1163383400999009,0.0,205,121,226,19,51,9,11238,745,225,4,20,8100,3100,0.4384308457374573,2025-04,0.0,0.0,False,5
110087,2025-04,110087,11,14,paid,Android,8,0.1161258965730667,0.0,6,4,28,2,18,3,14514,520,0,0,0,14400,750,0.2237468659877777,2025-04,0.0,0.0,False,2
110094,2025-04,110094,1,67,organic,Android,0,0.0,0.0,2,2,7,0,2,0,0,0,0,0,0,0,0,0.1774139404296875,2025-04,0.0,0.0,False,0
110100,2025-04,110100,1,133,organic,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110104,2025-04,110104,28,180,paid,iOS,356,1.0762862298361142,7.344354808330536,4976,2093,205,16,56,8,21021,5785,4165,10,0,25400,6750,0.3883823156356811,2025-04,0.0,0.0,False,1
110106,2025-04,110106,1,22,organic,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,15
110107,2025-04,110107,1,93,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,1
110114,2025-04,110114,2,109,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110115,2025-04,110115,1,153,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110117,2025-04,110117,7,153,paid,Android,2,0.0139973391778767,0.0,24,19,85,4,3,0,0,0,0,0,0,0,0,0.3834853768348694,2025-04,0.0,0.0,False,0
110118,2025-04,110118,3,67,paid,Android,3,0.073929464444518,0.0,1,1,16,2,4,0,0,0,0,0,0,0,0,0.2709795236587524,2025-04,0.0,0.0,False,5
110122,2025-04,110122,1,101,paid,Android,20,0.3037558100186288,0.0,16,13,47,2,12,0,0,0,0,0,0,0,0,0.186553955078125,2025-04,0.0,0.0,False,0
110123,2025-04,110123,1,67,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,5
110130,2025-04,110130,1,34,organic,iOS,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110148,2025-04,110148,6,153,organic,iOS,0,0.0,0.0,2,2,3,0,1,3,456,100,0,0,0,0,0,0.3692134916782379,2025-04,0.0,0.0,False,0
110157,2025-04,110157,3,153,paid,iOS,1,0.004060661420226,0.0,16,12,72,2,5,0,0,0,0,0,0,0,0,0.3827017843723297,2025-04,0.0,0.0,False,0
110158,2025-04,110158,30,109,paid,Android,1078,6.806614787259605,0.0,370,220,229,18,100,7,9849,935,45,2,380,450,29500,0.1460950374603271,2025-04,0.0,0.0,False,2
110159,2025-04,110159,2,101,organic,Android,14,0.0476163369603455,0.0,14,7,45,3,12,0,0,0,0,0,0,0,0,0.2905544638633728,2025-04,0.0,0.0,False,7
110160,2025-04,110160,2,76,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110166,2025-04,110166,1,112,paid,iOS,8,0.4867853336036205,0.0,3,3,13,2,5,0,0,0,0,0,0,0,0,0.3311718702316284,2025-04,0.0,0.0,False,0
110168,2025-04,110168,3,200,paid,Android,27,0.2945448197424412,0.0,15,11,46,3,11,0,0,0,0,0,0,0,0,0.2694126665592193,2025-04,0.0,0.0,False,0
110173,2025-04,110173,3,141,paid,iOS,2,0.2261493355035781,0.0,45,31,104,3,20,0,0,0,0,0,0,0,0,0.1651947051286697,2025-04,0.0,0.0,False,0
110174,2025-04,110174,1,33,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110177,2025-04,110177,1,8,paid,iOS,0,0.0,0.0,4,4,9,0,3,0,0,0,0,0,0,0,0,0.3685373067855835,2025-04,0.0,0.0,False,0
110182,2025-04,110182,1,109,paid,Android,0,0.0,0.0,0,0,6,1,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,3
110185,2025-04,110185,30,153,paid,Android,121,0.2637520774733275,0.0,123,66,182,11,47,10,32923,890,385,18,350,18450,5700,0.3286201059818268,2025-04,0.0,0.0,False,5
110198,2025-04,110198,3,106,paid,Android,0,0.0,0.0,5,3,21,0,4,0,0,0,0,0,0,0,0,0.530287504196167,2025-04,0.0,0.0,False,1
110205,2025-04,110205,28,164,organic,iOS,508,6.597138502285816,0.0,180,120,313,20,53,5,29753,1165,2115,11,110,48900,5400,0.060928039252758,2025-04,0.0,0.0,False,2
110207,2025-04,110207,15,93,paid,Android,90,0.6049944970291108,0.0,322,167,252,15,37,10,51683,1475,470,2,0,8400,500,0.2747656106948852,2025-04,0.0,0.0,False,1
110215,2025-04,110215,2,49,paid,Android,10,0.0715290666557848,0.0,6,5,9,0,3,0,0,0,0,0,0,0,0,0.2802482545375824,2025-04,0.0,0.0,False,16
110219,2025-04,110219,1,164,organic,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,13
110225,2025-04,110225,1,67,paid,Android,0,0.0,0.0,3,1,7,0,2,0,0,0,0,0,0,0,0,0.2686253488063812,2025-04,0.0,0.0,False,2
110230,2025-04,110230,1,153,paid,Android,0,0.0,0.0,1,1,10,0,4,0,0,0,0,0,0,0,0,0.3584409058094024,2025-04,0.0,0.0,False,2
110232,2025-04,110232,1,153,organic,Android,1,0.0005264281062409,0.0,1,1,5,0,1,0,0,0,0,0,0,0,0,0.4077560305595398,2025-04,0.0,0.0,False,0
110234,2025-04,110234,20,93,paid,Android,403,1.1549507157760672,0.0,278,149,298,16,56,7,21286,1595,0,0,0,17650,2600,0.159841388463974,2025-04,0.0,0.0,False,0
110244,2025-04,110244,1,8,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,1
110250,2025-04,110250,2,93,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,1
110252,2025-04,110252,20,106,organic,iOS,36,0.5738614108413458,0.0,80,43,196,9,4,0,0,0,0,0,0,0,0,0.3965624570846557,2025-04,0.0,0.0,False,1
110254,2025-04,110254,1,164,paid,Android,251,2.633640861138701,0.0,45,30,104,6,20,0,0,0,0,0,0,0,0,0.1164583414793014,2025-04,0.0,0.0,False,3
110257,2025-04,110257,7,208,paid,Android,2,0.0116473608650267,0.0,4,1,17,2,3,0,0,0,0,0,0,0,0,0.4008589088916778,2025-04,0.0,0.0,False,4
110260,2025-04,110260,6,153,paid,Android,16,0.0496777349617332,0.0,41,24,103,3,18,5,209,425,0,0,0,0,0,0.3253730833530426,2025-04,0.0,0.0,False,0
110264,2025-04,110264,1,34,organic,Android,1,0.0768718719482421,0.0,3,3,10,1,4,0,0,0,0,0,0,0,0,0.2457372993230819,2025-04,0.0,0.0,False,0
110269,2025-04,110269,1,180,paid,Android,5,0.0979930283501744,0.0,0,0,9,0,2,0,0,0,0,0,0,0,0,0.4175435304641723,2025-04,0.0,0.0,False,8
110279,2025-04,110279,2,175,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110282,2025-04,110282,2,67,paid,Android,1,0.0119386650621891,0.0,13,13,49,1,3,0,0,0,0,0,0,0,0,0.1794962882995605,2025-04,0.0,0.0,False,0
110287,2025-04,110287,1,164,paid,iOS,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110294,2025-04,110294,13,67,paid,Android,2,0.0094128232449293,0.0,110,55,182,10,23,5,1468,30,0,0,0,0,0,0.2147762030363083,2025-04,0.0,0.0,False,0
110299,2025-04,110299,15,153,paid,Android,7,0.0325859361328184,0.0,118,68,160,8,4,0,0,0,0,0,0,0,0,0.3488280177116394,2025-04,0.0,0.0,False,0
110305,2025-04,110305,2,101,paid,iOS,3,0.05463133379817,0.0,4,2,26,0,3,0,0,0,0,0,0,0,0,0.141631931066513,2025-04,0.0,0.0,False,12
110309,2025-04,110309,13,97,paid,Android,69,6.408686043694615,19.991999626159668,131,88,280,18,102,6,20770,2590,0,0,0,27150,2100,0.1728955060243606,2025-04,0.0,0.0,False,0
110314,2025-04,110314,1,98,paid,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110326,2025-04,110326,2,173,paid,Android,0,0.0,0.0,1,1,5,0,1,0,0,0,0,0,0,0,0,0.2204165309667587,2025-04,0.0,0.0,False,0
110330,2025-04,110330,7,89,paid,iOS,4,0.0738921742886304,0.0,66,33,123,4,2,0,0,0,0,0,0,0,0,0.2134574502706527,2025-04,0.0,0.0,False,0
110358,2025-04,110358,17,87,organic,Android,12,0.0668728058226406,0.0,66,42,151,10,21,0,0,0,0,0,0,0,0,0.1655699610710144,2025-04,0.0,0.0,False,1
110359,2025-04,110359,1,153,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,5
110360,2025-04,110360,1,168,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,10
110364,2025-04,110364,1,106,paid,Android,0,0.0,0.0,0,0,4,0,3,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110366,2025-04,110366,1,76,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,2
110373,2025-04,110373,1,67,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110379,2025-04,110379,2,67,paid,Android,0,0.0,0.0,2,1,7,0,3,0,0,0,0,0,0,0,0,0.2468258887529373,2025-04,0.0,0.0,False,3
110386,2025-04,110386,8,110,paid,Android,6,0.0655245911329984,0.0,8,5,23,1,3,4,2857,310,0,0,0,0,0,0.3304952383041382,2025-04,0.0,0.0,False,3
110389,2025-04,110389,18,67,paid,Android,10,0.0619191187433898,0.0,86,58,153,11,32,0,0,0,0,0,0,0,0,0.4713098704814911,2025-04,0.0,0.0,False,1
110390,2025-04,110390,1,180,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110393,2025-04,110393,1,86,paid,Android,1,0.0038471387233585,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,2
110394,2025-04,110394,3,153,paid,Android,2,0.0,0.0,1,1,10,1,0,0,0,0,0,0,0,0,0,0.4263631701469421,2025-04,0.0,0.0,False,5
110397,2025-04,110397,2,84,paid,Android,27,0.190694574965164,0.0,56,30,88,5,25,7,527,310,0,0,0,0,0,0.19952392578125,2025-04,0.0,0.0,False,18
110398,2025-04,110398,1,109,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110399,2025-04,110399,1,173,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,1
110401,2025-04,110401,1,67,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,1
110405,2025-04,110405,1,107,paid,Android,0,0.0,0.0,1,0,3,0,1,0,0,0,0,0,0,0,0,0.3119888603687286,2025-04,0.0,0.0,False,9
110409,2025-04,110409,4,71,paid,iOS,66,4.468414552509785,0.0,32,23,107,4,24,0,0,0,0,0,0,0,0,0.3255175948143005,2025-04,0.0,0.0,False,0
110415,2025-04,110415,9,8,paid,Android,93,1.6828531082719564,0.0,57,33,151,10,38,0,0,0,0,0,0,0,0,0.36116623878479,2025-04,0.0,0.0,False,1
110416,2025-04,110416,3,112,organic,Android,2,0.021665284410119,0.0,14,8,25,1,2,0,0,0,0,0,0,0,0,0.4643496870994568,2025-04,0.0,0.0,False,0
110417,2025-04,110417,1,86,paid,Android,0,0.0,0.0,1,1,3,0,1,0,0,0,0,0,0,0,0,0.4075032770633697,2025-04,0.0,0.0,False,0
110423,2025-04,110423,1,71,paid,Android,1,0.079157717525959,0.0,3,0,2,0,1,0,0,0,0,0,0,0,0,0.4313023090362549,2025-04,0.0,0.0,False,0
110424,2025-04,110424,20,93,paid,Android,8,0.0962944570928812,0.0,69,41,111,7,5,0,0,0,0,0,0,0,0,0.174185499548912,2025-04,0.0,0.0,False,4
110441,2025-04,110441,18,106,organic,Android,143,2.0714720226824284,0.0,273,152,322,18,100,7,1979,45,0,0,0,11750,1750,0.4404824376106262,2025-04,0.0,0.0,False,0
110446,2025-04,110446,1,93,organic,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110459,2025-04,110459,1,81,paid,Android,17,0.2103326176293194,0.0,23,19,58,3,11,0,0,0,0,0,0,0,0,0.2890093922615051,2025-04,0.0,0.0,False,0
110461,2025-04,110461,26,203,paid,Android,231,0.4147084814030677,0.0,167,110,282,19,47,8,39059,1970,145,8,90,29250,3950,0.3205589950084686,2025-04,0.0,0.0,False,2
110463,2025-04,110463,20,86,organic,Android,295,0.8672727259690873,0.0,83,36,118,8,32,0,0,0,0,0,0,0,0,0.4075933694839477,2025-04,0.0,0.0,False,13
110471,2025-04,110471,1,16,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110474,2025-04,110474,2,67,paid,Android,5,0.0129434822592884,0.0,85,35,90,4,20,0,0,0,0,0,0,0,0,0.1773214340209961,2025-04,0.0,0.0,False,0
110486,2025-04,110486,28,106,paid,Android,1,0.0071972510777413,0.0,291,152,264,17,51,6,39692,1860,50,5,0,24900,600,0.4399081170558929,2025-04,0.0,0.0,False,1
110488,2025-04,110488,30,208,paid,Android,780,0.4729190076177474,0.0,239,121,334,21,60,8,4047,4700,0,0,0,1700,3250,0.2409466952085495,2025-04,0.0,0.0,False,1
110494,2025-04,110494,2,175,paid,Android,0,0.0,0.0,1,0,5,0,0,0,0,0,0,0,0,0,0,0.2381840199232101,2025-04,0.0,0.0,False,0
110510,2025-04,110510,3,53,paid,Android,10,0.7523961439728737,7.692999839782715,45,28,70,4,13,0,0,0,0,0,0,0,0,0.4735529124736786,2025-04,0.0,0.0,False,1
110515,2025-04,110515,1,161,paid,Android,0,0.0,0.0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,6
110522,2025-04,110522,1,6,paid,Android,0,0.0,0.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0.1449659615755081,2025-04,0.0,0.0,False,2
110534,2025-04,110534,13,101,paid,Android,192,1.514455551165156,0.0,137,74,171,15,4,0,0,0,0,0,0,0,0,0.1837375313043594,2025-04,0.0,0.0,False,1
110542,2025-04,110542,2,67,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,0
110550,2025-04,110550,2,153,paid,Android,5,0.0057511095074005,0.0,5,5,12,1,1,0,0,0,0,0,0,0,0,0.5022706985473633,2025-04,0.0,0.0,False,0
110556,2025-04,110556,7,86,paid,Android,79,0.2451148517429828,0.0,93,53,156,9,46,7,2697,155,0,0,0,0,0,0.507641613483429,2025-04,0.0,0.0,False,2
110562,2025-04,110562,1,112,paid,Android,0,0.0,0.0,3,3,4,0,1,0,0,0,0,0,0,0,0,0.3754421770572662,2025-04,0.0,0.0,False,0
110577,2025-04,110577,7,185,organic,Android,2,0.0018472537631168,0.0,13,10,38,0,5,0,0,0,0,0,0,0,0,0.482318103313446,2025-04,0.0,0.0,False,0
110578,2025-04,110578,3,101,organic,iOS,1,0.0433907583355903,0.0,2,1,6,0,0,7,13320,4010,470,0,0,4150,0,0.2438689470291137,2025-04,0.0,0.0,False,6
110585,2025-04,110585,1,67,paid,Android,2,0.0048030533362179,0.0,4,4,8,1,1,0,0,0,0,0,0,0,0,0.2129137367010116,2025-04,0.0,0.0,False,0
110587,2025-04,110587,1,106,paid,Android,5,0.0475276918150484,0.0,0,0,7,0,2,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,False,1
110595,2025-04,110595,4,112,paid,Android,1,0.0100070852786302,0.0,17,12,42,1,8,0,0,0,0,0,0,0,0,0.404798686504364,2025-04,0.0,0.0,False,0
110603,2025-04,110603,7,173,paid,Android,47,0.1101411080453544,0.0,23,12,59,4,3,0,0,0,0,0,0,0,0,0.3720342814922333,2025-04,0.0,0.0,False,5
